longitude,latitude,housingMedianAge,totalRooms,totalBedrooms,population,households,medianIncome,medianHouseValue
-122.49,37.79,52,3146.0,478.0,1143.0,455.0,6.1407,greater than 264725.0
-119.32,36.2,25,1427.0,246.0,772.0,221.0,2.2262,less than 119600.0
-118.2,33.92,39,1050.0,217.0,895.0,207.0,3.1538,between 119600.0 and 179700.0
-117.01,32.63,7,6483.0,976.0,3269.0,1005.0,5.7358,between 179700.0 and 264725.0
-119.3,36.34,45,3723.0,831.0,2256.0,770.0,1.8299,less than 119600.0
-121.54,38.58,30,4648.0,1252.0,2524.0,1089.0,1.3177,less than 119600.0
-121.53,39.52,30,1030.0,161.0,448.0,159.0,2.4821,less than 119600.0
-118.11,34.04,28,3913.0,696.0,2264.0,697.0,5.2446,between 179700.0 and 264725.0
-117.39,33.93,26,3014.0,494.0,1832.0,485.0,4.8333,between 119600.0 and 179700.0
-118.43,33.99,35,2243.0,495.0,1135.0,465.0,4.3281,greater than 264725.0
-122.19,38.07,20,3000.0,525.0,1207.0,491.0,4.6406,between 179700.0 and 264725.0
-118.17,33.84,29,4716.0,1372.0,2515.0,1272.0,2.726,between 179700.0 and 264725.0
-122.04,37.62,35,1032.0,173.0,453.0,176.0,6.396,between 179700.0 and 264725.0
-121.8,37.31,21,2630.0,446.0,1789.0,389.0,5.0543,between 179700.0 and 264725.0
-124.09,40.44,38,2220.0,426.0,1041.0,401.0,2.3947,less than 119600.0
-121.34,38.63,13,3033.0,540.0,1363.0,519.0,4.0036,between 119600.0 and 179700.0
-121.8,38.68,11,3851.0,892.0,1847.0,747.0,3.4331,between 119600.0 and 179700.0
-118.36,33.8,38,2553.0,400.0,1042.0,393.0,6.9742,greater than 264725.0
-119.8,36.29,7,479.0,84.0,327.0,103.0,5.1728,less than 119600.0
-118.45,34.25,21,2143.0,565.0,1803.0,497.0,3.9833,between 119600.0 and 179700.0
-122.3,38.29,40,1739.0,318.0,744.0,312.0,2.6518,between 119600.0 and 179700.0
-121.98,37.33,30,3742.0,633.0,1721.0,631.0,6.1388,greater than 264725.0
-118.44,34.21,37,1665.0,335.0,1011.0,343.0,4.8703,between 179700.0 and 264725.0
-116.86,33.84,18,521.0,118.0,174.0,74.0,2.7788,less than 119600.0
-118.77,34.26,26,3038.0,468.0,1825.0,468.0,5.6385,between 179700.0 and 264725.0
-122.46,37.7,37,1028.0,275.0,904.0,261.0,3.5035,between 179700.0 and 264725.0
-118.48,34.14,31,9320.0,1143.0,2980.0,1109.0,10.3599,greater than 264725.0
-118.16,33.72,29,2743.0,708.0,1059.0,651.0,3.625,greater than 264725.0
-122.07,37.99,28,3310.0,574.0,1811.0,597.0,4.5401,between 119600.0 and 179700.0
-117.77,34.11,28,1998.0,414.0,1124.0,389.0,3.75,between 179700.0 and 264725.0
-118.27,34.27,27,5205.0,859.0,2363.0,888.0,6.1946,greater than 264725.0
-119.01,36.05,27,1127.0,294.0,839.0,276.0,1.3807,less than 119600.0
-122.09,37.38,36,2587.0,416.0,1055.0,410.0,6.1995,greater than 264725.0
-122.05,37.36,27,2621.0,513.0,1063.0,523.0,3.9848,greater than 264725.0
-122.22,37.47,28,5956.0,1612.0,3571.0,1549.0,3.1864,greater than 264725.0
-121.31,37.97,45,2604.0,454.0,988.0,442.0,3.6667,between 119600.0 and 179700.0
-121.31,37.98,47,3386.0,663.0,1228.0,619.0,3.0625,between 119600.0 and 179700.0
-121.82,39.76,23,6010.0,1116.0,2710.0,1149.0,3.0068,less than 119600.0
-118.75,34.18,4,16704.0,2704.0,6187.0,2207.0,6.6122,greater than 264725.0
-117.71,34.04,20,1950.0,310.0,1054.0,312.0,4.625,between 179700.0 and 264725.0
-122.23,37.45,34,4177.0,723.0,1586.0,660.0,5.0457,greater than 264725.0
-121.2,38.69,26,3077.0,607.0,1603.0,595.0,2.7174,between 119600.0 and 179700.0
-118.39,34.07,33,5301.0,1281.0,2243.0,1159.0,4.2386,greater than 264725.0
-118.04,33.97,34,1759.0,431.0,1282.0,391.0,3.0491,between 119600.0 and 179700.0
-118.05,33.86,16,2676.0,391.0,1377.0,395.0,6.5513,greater than 264725.0
-122.32,37.97,33,1156.0,190.0,643.0,209.0,4.5,between 119600.0 and 179700.0
-118.0,33.75,26,1382.0,387.0,1977.0,368.0,2.7589,between 119600.0 and 179700.0
-121.97,37.77,13,7241.0,1007.0,3221.0,947.0,7.2216,greater than 264725.0
-122.27,37.87,35,3218.0,1108.0,1675.0,1000.0,1.7464,between 179700.0 and 264725.0
-122.11,37.67,38,1035.0,247.0,599.0,224.0,3.0917,between 119600.0 and 179700.0
-118.35,33.94,42,1028.0,278.0,1369.0,261.0,3.3125,between 119600.0 and 179700.0
-121.53,38.56,39,2438.0,483.0,1103.0,472.0,2.9375,less than 119600.0
-118.57,34.17,35,2072.0,318.0,908.0,342.0,6.0928,greater than 264725.0
-122.24,37.49,30,2956.0,590.0,1191.0,594.0,3.7463,greater than 264725.0
-118.32,33.74,24,6097.0,794.0,2248.0,806.0,10.1357,greater than 264725.0
-122.54,37.98,52,1758.0,316.0,607.0,264.0,5.5083,greater than 264725.0
-117.86,33.67,16,20.0,5.0,15.0,5.0,3.875,greater than 264725.0
-117.93,34.03,30,2246.0,446.0,1837.0,431.0,4.7917,between 119600.0 and 179700.0
-117.03,32.69,10,901.0,163.0,698.0,167.0,4.6648,between 119600.0 and 179700.0
-119.12,36.54,30,2747.0,515.0,1368.0,453.0,2.9828,less than 119600.0
-122.03,36.97,51,924.0,232.0,488.0,228.0,2.1964,between 179700.0 and 264725.0
-122.62,38.25,20,1888.0,411.0,826.0,396.0,2.875,between 179700.0 and 264725.0
-118.48,33.96,16,895.0,181.0,237.0,149.0,12.0088,greater than 264725.0
-117.13,32.92,16,2173.0,399.0,1460.0,393.0,4.2614,between 119600.0 and 179700.0
-117.09,32.99,16,2175.0,327.0,1037.0,326.0,5.1909,between 179700.0 and 264725.0
-118.4,33.87,45,2181.0,505.0,965.0,471.0,5.3816,greater than 264725.0
-117.72,33.49,4,3623.0,734.0,1129.0,530.0,5.7281,greater than 264725.0
-118.15,33.78,35,2768.0,752.0,1277.0,651.0,3.6193,between 179700.0 and 264725.0
-118.3,34.08,34,2501.0,1047.0,3326.0,970.0,1.8771,between 179700.0 and 264725.0
-117.93,33.64,15,1707.0,514.0,1335.0,434.0,2.7543,between 119600.0 and 179700.0
-117.11,32.74,25,2846.0,644.0,2272.0,632.0,2.2,less than 119600.0
-121.51,38.49,21,4426.0,790.0,1856.0,761.0,4.1,between 119600.0 and 179700.0
-120.8,37.55,18,1802.0,335.0,1110.0,329.0,3.1641,less than 119600.0
-118.3,33.96,43,2009.0,442.0,1095.0,439.0,2.8299,less than 119600.0
-118.19,34.05,35,1296.0,307.0,1423.0,276.0,2.7432,between 119600.0 and 179700.0
-118.38,33.89,35,1778.0,330.0,732.0,312.0,6.5745,greater than 264725.0
-121.21,37.81,8,1883.0,298.0,999.0,301.0,5.193,between 119600.0 and 179700.0
-118.28,33.93,45,529.0,112.0,448.0,120.0,3.5833,less than 119600.0
-118.44,34.23,43,2257.0,429.0,1418.0,442.0,4.5278,between 179700.0 and 264725.0
-122.32,38.35,20,3494.0,549.0,1673.0,541.0,5.5718,between 179700.0 and 264725.0
-117.76,34.71,15,2981.0,625.0,1694.0,540.0,2.9541,less than 119600.0
-120.91,37.74,19,1690.0,327.0,855.0,296.0,3.25,between 119600.0 and 179700.0
-122.27,37.85,42,1639.0,367.0,929.0,366.0,1.7135,between 119600.0 and 179700.0
-118.41,34.19,42,779.0,145.0,450.0,148.0,3.9792,between 179700.0 and 264725.0
-119.02,35.38,48,346.0,92.0,129.0,63.0,1.1875,less than 119600.0
-122.34,37.57,39,2647.0,616.0,1254.0,555.0,4.2407,greater than 264725.0
-117.06,34.0,33,1575.0,326.0,879.0,282.0,2.5357,less than 119600.0
-118.43,33.96,38,1104.0,216.0,415.0,163.0,6.1985,greater than 264725.0
-117.18,34.06,28,699.0,180.0,432.0,168.0,2.1875,less than 119600.0
-117.82,33.81,19,2556.0,304.0,822.0,260.0,9.9055,greater than 264725.0
-122.12,37.65,26,162.0,27.0,86.0,25.0,2.375,between 119600.0 and 179700.0
-121.35,38.01,15,2682.0,599.0,1520.0,601.0,3.5982,less than 119600.0
-118.2,33.96,43,1233.0,306.0,1190.0,282.0,2.8371,between 119600.0 and 179700.0
-116.52,32.9,18,4454.0,852.0,1754.0,656.0,4.57,between 179700.0 and 264725.0
-117.25,32.8,31,2182.0,630.0,1069.0,599.0,2.9781,between 179700.0 and 264725.0
-118.05,34.06,25,1022.0,291.0,1570.0,297.0,3.023,between 119600.0 and 179700.0
-118.44,34.27,35,777.0,187.0,1022.0,186.0,3.4,between 119600.0 and 179700.0
-120.39,38.03,20,1551.0,309.0,647.0,228.0,2.6094,between 119600.0 and 179700.0
-117.5,33.98,21,2394.0,416.0,1291.0,381.0,4.2099,between 119600.0 and 179700.0
-120.83,37.52,6,1488.0,252.0,773.0,259.0,4.1859,between 119600.0 and 179700.0
-117.12,33.52,4,30401.0,4957.0,13251.0,4339.0,4.5841,between 179700.0 and 264725.0
-121.99,36.98,19,5613.0,1321.0,3018.0,1268.0,3.1914,between 179700.0 and 264725.0
-118.34,34.1,29,3193.0,1452.0,2039.0,1265.0,1.8209,greater than 264725.0
-118.37,34.05,52,2346.0,437.0,1121.0,400.0,4.0583,greater than 264725.0
-121.98,37.95,14,6290.0,854.0,2724.0,820.0,6.7371,greater than 264725.0
-117.72,34.05,31,2220.0,526.0,1662.0,472.0,2.7321,less than 119600.0
-117.05,32.58,23,1918.0,339.0,1392.0,340.0,4.087,between 119600.0 and 179700.0
-122.71,38.45,48,3118.0,561.0,1275.0,530.0,3.455,between 179700.0 and 264725.0
-116.89,33.93,29,4549.0,916.0,2494.0,912.0,2.0976,less than 119600.0
-122.43,37.72,50,2912.0,562.0,1989.0,537.0,3.6667,between 179700.0 and 264725.0
-122.27,37.55,16,4789.0,816.0,1840.0,763.0,6.7474,greater than 264725.0
-118.36,33.93,27,4445.0,1231.0,3340.0,1113.0,3.1656,between 179700.0 and 264725.0
-122.16,37.75,46,954.0,161.0,429.0,154.0,2.925,between 119600.0 and 179700.0
-122.04,38.26,34,3082.0,702.0,1795.0,703.0,2.7885,less than 119600.0
-121.24,38.82,5,12259.0,1643.0,4819.0,1582.0,5.4498,between 179700.0 and 264725.0
-120.46,37.3,36,3346.0,739.0,2151.0,713.0,2.3095,less than 119600.0
-122.45,37.75,35,1363.0,302.0,1786.0,301.0,3.0804,greater than 264725.0
-123.19,39.21,22,1542.0,291.0,821.0,285.0,3.5917,less than 119600.0
-122.3,37.81,48,828.0,182.0,392.0,133.0,2.5938,less than 119600.0
-117.95,33.66,26,1787.0,227.0,639.0,224.0,6.8226,greater than 264725.0
-118.25,34.1,42,598.0,147.0,312.0,144.0,2.625,between 119600.0 and 179700.0
-122.41,37.78,52,1928.0,836.0,2124.0,739.0,1.1185,less than 119600.0
-117.06,32.76,38,1549.0,288.0,636.0,278.0,3.2188,between 119600.0 and 179700.0
-121.29,38.13,31,1008.0,212.0,453.0,195.0,2.3917,less than 119600.0
-122.39,38.0,33,44.0,6.0,23.0,11.0,4.125,between 179700.0 and 264725.0
-117.26,33.2,13,3163.0,725.0,1675.0,629.0,2.8214,between 119600.0 and 179700.0
-118.44,34.05,22,3970.0,871.0,1588.0,791.0,4.8618,greater than 264725.0
-118.45,34.16,22,7828.0,2038.0,3303.0,1922.0,3.6171,greater than 264725.0
-118.25,33.98,40,1867.0,633.0,2223.0,609.0,1.7207,less than 119600.0
-117.77,33.53,32,3116.0,661.0,1105.0,543.0,5.1837,greater than 264725.0
-122.31,37.93,36,1526.0,256.0,696.0,263.0,3.5089,between 179700.0 and 264725.0
-121.26,37.96,43,940.0,208.0,690.0,181.0,2.3056,less than 119600.0
-117.6,34.08,15,2700.0,460.0,1432.0,449.0,4.9063,between 119600.0 and 179700.0
-119.68,36.77,21,1260.0,182.0,583.0,205.0,6.0132,between 119600.0 and 179700.0
-121.83,37.2,6,3694.0,574.0,1554.0,527.0,6.8333,greater than 264725.0
-118.37,34.18,35,2949.0,794.0,2106.0,746.0,2.9228,between 119600.0 and 179700.0
-119.69,36.25,35,2011.0,349.0,970.0,300.0,2.395,less than 119600.0
-122.01,37.35,33,2517.0,496.0,1158.0,443.0,5.0785,greater than 264725.0
-120.88,38.91,15,3876.0,778.0,1960.0,691.0,2.902,between 119600.0 and 179700.0
-116.68,33.16,26,1820.0,374.0,1001.0,324.0,2.1797,between 119600.0 and 179700.0
-121.98,37.74,8,2865.0,389.0,1376.0,417.0,7.9393,greater than 264725.0
-122.3,37.92,33,1615.0,271.0,710.0,285.0,4.0804,between 179700.0 and 264725.0
-118.36,33.9,18,3380.0,922.0,2276.0,854.0,4.0727,between 179700.0 and 264725.0
-122.0,38.99,39,1548.0,323.0,815.0,286.0,2.9489,less than 119600.0
-118.9,34.19,26,1582.0,196.0,573.0,182.0,10.0595,greater than 264725.0
-122.55,37.97,52,2232.0,291.0,731.0,253.0,7.1155,greater than 264725.0
-121.42,38.53,36,1581.0,288.0,832.0,291.0,3.4083,less than 119600.0
-119.7,34.4,25,1858.0,493.0,865.0,460.0,3.0938,greater than 264725.0
-118.33,34.05,45,1707.0,519.0,1446.0,466.0,2.1736,between 119600.0 and 179700.0
-121.84,37.34,27,2512.0,526.0,3033.0,526.0,4.25,between 119600.0 and 179700.0
-118.34,34.0,49,2863.0,411.0,1108.0,406.0,5.8993,greater than 264725.0
-117.24,33.17,4,9998.0,1874.0,3925.0,1672.0,4.2826,between 179700.0 and 264725.0
-117.23,33.09,7,5320.0,855.0,2015.0,768.0,6.3373,greater than 264725.0
-117.44,33.95,31,914.0,177.0,556.0,161.0,3.7344,less than 119600.0
-121.88,37.31,28,3085.0,552.0,1277.0,512.0,4.5795,between 179700.0 and 264725.0
-121.88,38.02,46,2112.0,466.0,1249.0,382.0,2.5737,less than 119600.0
-118.33,33.93,38,694.0,112.0,412.0,119.0,6.0718,between 119600.0 and 179700.0
-122.27,41.23,40,1958.0,386.0,725.0,331.0,2.1898,less than 119600.0
-121.94,37.24,26,2561.0,388.0,1165.0,393.0,7.3522,greater than 264725.0
-118.52,34.01,25,2757.0,738.0,1014.0,633.0,3.1433,greater than 264725.0
-118.3,34.02,34,3184.0,772.0,2474.0,705.0,1.631,between 119600.0 and 179700.0
-118.23,33.93,35,1149.0,277.0,909.0,214.0,1.7411,less than 119600.0
-121.78,37.23,18,1747.0,317.0,1055.0,285.0,5.898,between 179700.0 and 264725.0
-117.24,33.94,15,1569.0,423.0,1123.0,369.0,1.6111,less than 119600.0
-120.94,40.14,31,3127.0,664.0,1345.0,580.0,1.5774,less than 119600.0
-117.33,34.14,29,1646.0,391.0,1296.0,351.0,1.9423,less than 119600.0
-120.72,38.24,32,2685.0,543.0,1061.0,492.0,2.5473,less than 119600.0
-122.35,37.94,45,2112.0,493.0,1406.0,452.0,2.3456,less than 119600.0
-122.45,38.27,25,5024.0,881.0,1994.0,838.0,4.2237,between 179700.0 and 264725.0
-121.32,37.97,46,2270.0,427.0,1097.0,453.0,3.3235,less than 119600.0
-122.41,37.79,52,3302.0,869.0,1178.0,727.0,3.3681,greater than 264725.0
-117.65,34.08,40,1609.0,258.0,624.0,242.0,5.4689,between 119600.0 and 179700.0
-117.93,33.85,36,2147.0,416.0,1011.0,392.0,3.2188,between 179700.0 and 264725.0
-117.05,32.81,17,1885.0,292.0,771.0,301.0,5.6402,between 179700.0 and 264725.0
-121.22,38.71,23,1843.0,273.0,818.0,276.0,4.4695,between 179700.0 and 264725.0
-118.35,33.86,28,2075.0,463.0,1216.0,446.0,3.9732,greater than 264725.0
-121.77,37.23,15,4713.0,769.0,2519.0,778.0,5.6958,between 179700.0 and 264725.0
-118.05,34.13,23,3264.0,729.0,1475.0,668.0,3.735,between 179700.0 and 264725.0
-119.53,34.38,22,2323.0,727.0,1301.0,478.0,2.7864,greater than 264725.0
-122.09,37.66,39,1160.0,259.0,725.0,274.0,2.2222,between 119600.0 and 179700.0
-118.23,33.99,5,706.0,203.0,839.0,199.0,4.5208,between 119600.0 and 179700.0
-118.45,34.12,20,10722.0,1617.0,3731.0,1511.0,9.7449,greater than 264725.0
-121.63,38.04,25,2019.0,411.0,888.0,326.0,3.2619,between 179700.0 and 264725.0
-118.19,34.05,42,1291.0,345.0,1535.0,332.0,1.9083,less than 119600.0
-119.98,38.92,28,1408.0,312.0,522.0,221.0,2.0708,less than 119600.0
-121.36,38.61,37,2191.0,394.0,951.0,362.0,3.8882,between 119600.0 and 179700.0
-122.08,37.68,26,2607.0,682.0,1401.0,607.0,2.6563,between 179700.0 and 264725.0
-122.19,40.07,21,1548.0,290.0,744.0,265.0,1.9773,less than 119600.0
-117.13,32.76,33,1591.0,461.0,794.0,425.0,2.6333,between 119600.0 and 179700.0
-121.29,37.96,48,1778.0,541.0,1237.0,462.0,1.3438,less than 119600.0
-118.07,33.83,17,4822.0,1168.0,3868.0,1117.0,2.5978,between 119600.0 and 179700.0
-117.08,34.02,20,3111.0,563.0,1453.0,538.0,3.3365,between 119600.0 and 179700.0
-118.34,34.03,49,1295.0,276.0,765.0,265.0,3.4306,between 119600.0 and 179700.0
-122.74,38.83,12,4515.0,909.0,1554.0,528.0,3.3531,less than 119600.0
-122.7,38.99,18,1177.0,224.0,181.0,105.0,2.3558,between 119600.0 and 179700.0
-117.1,32.68,42,2013.0,568.0,1920.0,557.0,2.0724,less than 119600.0
-117.99,33.73,20,3182.0,884.0,1770.0,817.0,3.1912,between 179700.0 and 264725.0
-121.35,38.54,12,16239.0,3358.0,8656.0,3234.0,3.5691,less than 119600.0
-117.37,33.98,43,2862.0,772.0,1878.0,675.0,2.1151,less than 119600.0
-118.46,34.18,27,2582.0,719.0,2038.0,718.0,3.0877,between 119600.0 and 179700.0
-117.34,33.89,17,2678.0,394.0,1225.0,367.0,5.363,between 179700.0 and 264725.0
-118.38,33.95,35,3259.0,967.0,2003.0,920.0,3.2708,greater than 264725.0
-122.47,37.78,52,3021.0,569.0,1479.0,514.0,4.0208,greater than 264725.0
-118.14,33.76,52,2677.0,642.0,1144.0,624.0,4.3889,greater than 264725.0
-121.2,38.67,26,1546.0,287.0,773.0,299.0,2.9803,less than 119600.0
-122.41,37.94,52,154.0,33.0,89.0,38.0,3.2875,greater than 264725.0
-120.18,34.62,25,1337.0,219.0,671.0,225.0,3.1912,between 179700.0 and 264725.0
-118.44,34.28,37,944.0,244.0,1107.0,235.0,1.9688,between 119600.0 and 179700.0
-119.7,34.42,41,725.0,239.0,582.0,214.0,3.1667,greater than 264725.0
-117.1,33.12,12,961.0,342.0,315.0,201.0,0.813,greater than 264725.0
-118.32,33.99,48,1260.0,284.0,791.0,280.0,2.1875,less than 119600.0
-121.94,37.95,18,2541.0,355.0,986.0,346.0,7.1978,greater than 264725.0
-122.21,37.79,52,762.0,190.0,600.0,195.0,3.0893,between 119600.0 and 179700.0
-122.19,37.42,47,932.0,167.0,295.0,116.0,8.4375,greater than 264725.0
-117.67,34.09,17,4418.0,1256.0,2417.0,1094.0,2.7266,less than 119600.0
-118.26,34.08,45,2225.0,827.0,2699.0,792.0,1.9209,between 119600.0 and 179700.0
-118.75,34.26,24,2234.0,373.0,1325.0,383.0,5.4604,between 179700.0 and 264725.0
-118.25,33.93,42,657.0,147.0,526.0,132.0,2.5,less than 119600.0
-120.88,37.37,24,1294.0,222.0,684.0,221.0,2.6908,less than 119600.0
-118.33,33.89,42,1816.0,338.0,897.0,306.0,5.1874,between 179700.0 and 264725.0
-119.83,36.77,23,2168.0,503.0,1190.0,425.0,2.625,less than 119600.0
-117.7,35.6,16,2678.0,483.0,1473.0,487.0,3.858,less than 119600.0
-122.09,37.64,36,1885.0,307.0,853.0,271.0,4.1141,between 119600.0 and 179700.0
-122.19,37.79,45,2718.0,451.0,1106.0,454.0,4.6563,between 179700.0 and 264725.0
-117.08,32.63,28,2080.0,427.0,1266.0,434.0,2.2788,between 119600.0 and 179700.0
-117.32,34.12,39,2210.0,498.0,1752.0,477.0,1.4066,less than 119600.0
-120.45,34.97,25,1920.0,380.0,1434.0,388.0,3.0368,between 119600.0 and 179700.0
-122.23,37.79,40,930.0,199.0,564.0,184.0,1.3281,less than 119600.0
-122.5,37.96,16,100.0,20.0,45.0,25.0,6.1359,between 179700.0 and 264725.0
-117.16,32.78,24,3566.0,765.0,1697.0,722.0,3.6375,between 119600.0 and 179700.0
-120.38,37.97,47,1060.0,219.0,496.0,205.0,2.5781,less than 119600.0
-118.21,34.05,26,745.0,258.0,694.0,236.0,1.3846,between 119600.0 and 179700.0
-116.38,33.73,10,11836.0,2405.0,3811.0,1570.0,4.0079,between 119600.0 and 179700.0
-123.21,39.18,17,2772.0,576.0,1501.0,584.0,2.6275,between 119600.0 and 179700.0
-119.44,36.61,17,1531.0,280.0,775.0,246.0,3.9073,less than 119600.0
-118.16,34.18,48,568.0,145.0,559.0,135.0,2.4135,between 119600.0 and 179700.0
-121.7,37.2,15,531.0,154.0,469.0,155.0,4.65,greater than 264725.0
-117.55,34.25,39,1578.0,317.0,872.0,322.0,4.555,between 119600.0 and 179700.0
-117.82,33.76,27,3230.0,449.0,1193.0,448.0,6.5308,greater than 264725.0
-122.02,37.6,32,1295.0,295.0,1097.0,328.0,3.2386,between 119600.0 and 179700.0
-118.16,34.68,9,4303.0,900.0,2240.0,861.0,3.7807,less than 119600.0
-118.18,33.82,52,2618.0,472.0,943.0,440.0,3.7895,between 179700.0 and 264725.0
-122.0,37.28,35,3133.0,541.0,1449.0,555.0,5.7295,greater than 264725.0
-123.47,39.8,18,2130.0,545.0,863.0,346.0,2.3571,less than 119600.0
-121.94,36.58,23,4911.0,693.0,1480.0,606.0,6.777,greater than 264725.0
-117.72,34.06,32,2209.0,654.0,1718.0,569.0,1.9643,less than 119600.0
-117.81,33.68,8,1964.0,413.0,913.0,406.0,5.1583,between 179700.0 and 264725.0
-117.07,32.77,38,3779.0,614.0,1495.0,614.0,4.3529,between 179700.0 and 264725.0
-120.76,38.12,7,7188.0,1288.0,3175.0,1115.0,3.8488,between 119600.0 and 179700.0
-122.29,38.4,28,2024.0,340.0,844.0,309.0,4.7833,greater than 264725.0
-122.41,37.71,28,5015.0,1240.0,3900.0,1029.0,1.2269,between 179700.0 and 264725.0
-118.07,34.17,34,4062.0,597.0,1525.0,566.0,7.8588,greater than 264725.0
-117.96,33.68,18,2594.0,539.0,817.0,485.0,2.3674,between 179700.0 and 264725.0
-122.09,37.97,5,5303.0,779.0,2017.0,727.0,6.9961,greater than 264725.0
-119.78,36.75,35,2114.0,506.0,2050.0,474.0,1.2375,less than 119600.0
-118.27,33.79,31,1535.0,369.0,1291.0,340.0,2.9375,between 119600.0 and 179700.0
-117.4,33.97,38,1383.0,238.0,649.0,232.0,5.0194,between 119600.0 and 179700.0
-118.28,34.06,17,2518.0,1196.0,3051.0,1000.0,1.7199,between 119600.0 and 179700.0
-121.0,37.8,13,4030.0,744.0,2248.0,766.0,3.6107,between 119600.0 and 179700.0
-119.21,34.31,22,7548.0,1038.0,2855.0,1008.0,6.729,greater than 264725.0
-118.81,34.28,20,3678.0,684.0,1882.0,694.0,4.1607,between 179700.0 and 264725.0
-122.14,39.65,33,419.0,77.0,190.0,67.0,3.6429,less than 119600.0
-121.33,38.04,10,1421.0,204.0,657.0,209.0,5.1878,between 119600.0 and 179700.0
-118.17,34.01,36,1657.0,425.0,1689.0,418.0,2.7799,between 119600.0 and 179700.0
-120.83,37.76,21,435.0,96.0,219.0,83.0,2.9125,less than 119600.0
-122.43,37.76,52,2356.0,501.0,909.0,481.0,4.2569,greater than 264725.0
-118.92,35.47,6,1755.0,280.0,664.0,254.0,6.2885,between 179700.0 and 264725.0
-118.19,33.92,36,1356.0,314.0,1469.0,300.0,2.0785,between 119600.0 and 179700.0
-117.09,32.62,37,1538.0,298.0,867.0,285.0,3.0729,between 119600.0 and 179700.0
-121.27,38.13,35,2607.0,685.0,2016.0,618.0,1.75,less than 119600.0
-118.32,34.03,35,3189.0,935.0,2221.0,801.0,2.1046,less than 119600.0
-117.26,32.81,37,1616.0,421.0,650.0,395.0,2.92,greater than 264725.0
-118.26,34.09,51,1532.0,366.0,669.0,333.0,3.6434,greater than 264725.0
-121.81,37.36,20,3189.0,420.0,1234.0,389.0,7.5813,greater than 264725.0
-121.44,38.56,52,906.0,165.0,257.0,166.0,2.8542,between 119600.0 and 179700.0
-117.25,32.78,21,1479.0,484.0,658.0,384.0,2.45,greater than 264725.0
-118.03,34.14,31,4353.0,1117.0,2338.0,1037.0,3.0727,between 179700.0 and 264725.0
-118.27,33.82,36,1593.0,334.0,1427.0,320.0,4.4015,between 119600.0 and 179700.0
-118.18,33.83,44,1497.0,277.0,542.0,274.0,5.0052,greater than 264725.0
-118.05,34.12,20,5218.0,959.0,2302.0,850.0,3.55,greater than 264725.0
-122.63,38.95,11,686.0,127.0,246.0,86.0,1.7083,less than 119600.0
-119.83,36.77,32,2867.0,615.0,1705.0,570.0,2.4286,less than 119600.0
-118.41,33.75,4,311.0,51.0,128.0,46.0,9.8091,greater than 264725.0
-118.77,34.28,27,1416.0,251.0,1024.0,268.0,5.1074,between 179700.0 and 264725.0
-118.43,34.21,26,2867.0,671.0,1955.0,640.0,4.125,between 179700.0 and 264725.0
-117.04,32.71,28,5274.0,991.0,3727.0,961.0,3.57,less than 119600.0
-121.94,36.98,21,3520.0,831.0,1486.0,753.0,3.0905,between 179700.0 and 264725.0
-117.12,32.96,16,3050.0,559.0,1444.0,512.0,5.2463,between 119600.0 and 179700.0
-117.82,33.68,4,1346.0,213.0,603.0,219.0,8.7974,greater than 264725.0
-122.4,37.73,48,1489.0,326.0,1115.0,356.0,2.6364,between 179700.0 and 264725.0
-121.42,37.76,18,5501.0,1051.0,2964.0,1009.0,4.1855,between 119600.0 and 179700.0
-120.93,37.65,1,2254.0,328.0,402.0,112.0,4.25,between 179700.0 and 264725.0
-118.29,33.82,21,4383.0,901.0,2689.0,913.0,3.4375,between 179700.0 and 264725.0
-117.93,33.93,33,1626.0,378.0,1062.0,356.0,2.1944,between 119600.0 and 179700.0
-117.94,33.86,35,1235.0,227.0,875.0,220.0,4.6964,between 179700.0 and 264725.0
-122.43,37.72,48,1289.0,280.0,782.0,235.0,3.6719,between 179700.0 and 264725.0
-117.82,33.68,3,3068.0,494.0,1357.0,486.0,7.9187,greater than 264725.0
-117.96,33.82,19,1199.0,251.0,730.0,276.0,3.6422,between 179700.0 and 264725.0
-116.82,34.24,11,5799.0,1527.0,713.0,262.0,2.5147,less than 119600.0
-122.08,37.97,9,2643.0,439.0,1105.0,467.0,6.6579,between 179700.0 and 264725.0
-122.07,37.35,35,1579.0,210.0,570.0,196.0,8.5888,greater than 264725.0
-121.24,37.9,16,50.0,10.0,20.0,6.0,2.625,between 119600.0 and 179700.0
-122.41,37.76,52,351.0,81.0,308.0,75.0,2.6667,greater than 264725.0
-117.23,32.73,35,2914.0,683.0,1562.0,638.0,2.5259,between 179700.0 and 264725.0
-122.42,37.73,35,1871.0,342.0,1055.0,310.0,4.625,greater than 264725.0
-118.61,35.47,13,2267.0,601.0,756.0,276.0,2.5474,less than 119600.0
-117.27,34.17,16,30.0,3.0,49.0,8.0,4.625,between 179700.0 and 264725.0
-122.78,39.05,15,1601.0,323.0,661.0,269.0,2.6181,less than 119600.0
-122.33,38.29,14,3541.0,499.0,1577.0,459.0,5.3351,greater than 264725.0
-118.43,34.43,5,21113.0,4386.0,9842.0,3886.0,4.2037,between 179700.0 and 264725.0
-117.31,34.1,52,1457.0,415.0,1238.0,341.0,2.0089,less than 119600.0
