response_id,state,congress_district,county,age,gender,weight,extra_covid_worn_mask,vote_2020,pid7,worn,day,month,year,hour,minute,second
6908624.0,Georgia,OK03,0.0,29.0,Female,4.862321,Yes,Donald Trump,Weak Republican,True,21.344976,11.0,2020.0,2.0,23.0,50.0
6703575.0,California,CA22,0.0,46.0,Female,4.6657424,Yes,Joe Biden,Strong Democrat,True,21.0,10.0,2020.0,6.0,23.0,35.0
6508766.0,Indiana,MN04,0.0,25.83629,Female,0.1577854,Yes,Not Asked,Strong Democrat,True,15.0,10.0,2020.0,18.0,6.0,53.0
4702455.0,Michigan,WI08,0.0,30.0,Male,0.5359134,No,Donald Trump,Lean Republican,False,11.0,6.0,2020.0,14.0,34.0,5.0
6105497.0,Florida,SC05,0.0,63.0,Male,0.72983253,Yes,Joe Biden,Strong Democrat,True,27.0,8.0,2020.0,8.0,13.0,28.0
5803370.5,Arizona,OH14,0.0,28.0,Male,0.34339154,Yes,Not Asked,Strong Republican,True,23.0,8.0,2020.0,1.0,18.350851,49.0
6204276.5,Michigan,NJ04,0.0,70.0,Female,0.13682713,Yes,Joe Biden,Strong Republican,True,14.0,10.0,2020.0,4.0,30.0,27.0
5206384.0,Arizona,NC09,0.0,72.0,Female,0.86321455,Yes,I would not vote,Independent,True,23.0,7.0,2020.0,15.0,32.0,25.0
4905829.0,Texas,TX01,0.0,44.0,Male,5.0000033,No,Donald Trump,Strong Democrat,False,21.0,6.0,2020.0,19.0,39.0,28.0
6800892.5,New York,GA01,0.0,35.0,Female,0.13413833,Yes,Not Asked,Independent,True,18.0,11.0,2020.0,20.0,24.0,14.0
5903735.5,Utah,NY19,0.0,28.0,Female,4.1739044,Yes,I would not vote,Independent,True,10.0,9.0,2020.0,6.0,30.0,48.739784
7105862.5,Pennsylvania,TX11,0.0,30.0,Female,0.990256,Yes,Not Asked,Independent,True,29.0,11.0,2020.0,20.0,42.0,3.0
7008648.0,California,NY24,0.0,42.0,Male,0.6649895,Yes,Donald Trump,Strong Democrat,True,1.0,12.0,2020.0,3.0,25.0,28.056856
5004935.5,Texas,NC13,0.0,43.0,Male,0.07863592,Yes,Joe Biden,Strong Democrat,True,16.0,6.0,2020.0,17.0,27.0,2.0
6602355.0,Washington,IN06,0.0,64.0,Female,0.5301533,Yes,Joe Biden,Strong Republican,True,29.0,10.0,2020.0,21.0,38.0,45.0
6405357.0,North Carolina,AZ02,0.0,19.0,Female,0.25850147,Yes,Not Asked,Strong Republican,True,19.0,10.0,2020.0,8.0,17.0,3.0
4708288.5,Texas,NC04,0.0,74.0,Male,2.8907025,Yes,Donald Trump,Strong Republican,True,5.0,6.0,2020.0,3.0,20.0,4.0
5402198.5,Arizona,MO08,0.0,34.0,Female,0.28916568,Yes,0,Strong Republican,True,2.0,8.0,2020.0,16.0,29.0,58.0
5306182.5,Georgia,MS02,0.0,68.0,Male,0.26472443,No,Donald Trump,Strong Republican,False,22.0,7.0,2020.0,4.0,21.0,8.0
7500644.0,Illinois,0,0.0,29.0,Female,0.045616757,No,Not Asked,Independent,False,19.0,12.0,2020.0,21.0,11.0,49.0
7702479.5,Pennsylvania,VA03,0.0,40.0,Male,0.69893634,Yes,Someone else:,Lean Republican,True,31.0,12.0,2020.0,5.0,7.0,11.0
5803892.0,North Carolina,AR03,0.0,35.0,Male,0.2289151,Yes,Joe Biden,Lean Republican,True,13.0,8.0,2020.0,5.0,5.4507246,31.0
4908562.0,Colorado,VA02,0.0,52.0,Male,2.6961584,Yes,0,Independent,True,6.0,7.0,2020.0,1.0,29.0,8.0
6307471.5,New York,NY10,0.0,22.0,Female,0.13744679,Yes,Not Asked,Strong Republican,True,26.0,10.0,2020.0,8.0,50.0,3.0
5606600.5,Maryland,SC01,0.0,18.0,Female,2.030095,Yes,I would not vote,Independent,True,18.0,8.0,2020.0,10.0,50.0,59.0
4700599.0,Texas,NY07,0.0,38.0,Female,0.5552141,Yes,0,Strong Democrat,True,1.0,6.0,2020.0,9.0,9.0,34.959087
6709236.0,Florida,AR01,0.0,25.0,Female,0.22544432,Yes,Not Asked,Strong Republican,True,2.0,11.0,2020.0,5.0,37.0,16.0
7402863.5,Pennsylvania,AL02,0.0,69.0,Female,0.46427077,Yes,Joe Biden,Strong Democrat,True,12.0,12.0,2020.0,16.0,28.0,18.0
6600321.5,Washington,WA03,40869.43,62.0,Female,0.0107049765,Yes,Not Asked,Independent,True,15.0,11.0,2020.0,20.0,42.0,3.0
6202785.0,New York,TX08,0.0,24.0,Female,5.012111,Yes,Donald Trump,Lean Democrat,True,14.0,10.0,2020.0,21.0,34.0,51.0
7400253.0,California,NY11,0.0,34.0,Male,0.5264694,Yes,Someone else:,Lean Republican,True,9.0,12.0,2020.0,20.0,43.0,28.0
5507581.0,Louisiana,IL01,0.0,76.0,Male,0.70019966,Yes,Joe Biden,Strong Democrat,True,24.0,8.0,2020.0,5.0,34.28514,8.0
7705482.5,Massachusetts,NY09,0.0,68.0,Female,0.7335239,Yes,Joe Biden,Independent,True,15.0,1.0,2021.0,13.0,11.0,32.0
5405684.0,Illinois,TN03,0.0,42.0,Male,0.4023634,Yes,Donald Trump,Lean Republican,True,23.0,8.0,2020.0,9.0,45.0,46.0
5404726.0,Florida,OH11,0.0,73.0,Male,0.28123593,Yes,Donald Trump,Strong Republican,True,5.0,8.0,2020.0,12.0,6.0,7.0
6405016.5,Wisconsin,NY07,0.0,60.0,Male,1.9453512,Yes,Joe Biden,Lean Republican,True,26.0,9.0,2020.0,8.0,15.0,18.0
5702652.5,Texas,VA03,0.0,31.0,Female,0.05184046,Yes,Joe Biden,Strong Democrat,True,15.0,7.0,2020.0,13.0,57.0,16.0
7407861.0,California,CO05,0.0,28.0,Female,4.223027,Yes,Not Asked,Strong Democrat,True,21.0,12.0,2020.0,12.0,14.0,21.0
5807164.0,Tennessee,NC13,0.0,51.0,Female,2.8019476,Yes,Donald Trump,Independent,True,15.0,8.0,2020.0,23.0,9.0,0.0
6605077.5,North Carolina,NC09,0.0,37.02169,Female,0.57830447,Yes,Donald Trump,Strong Republican,True,15.0,10.0,2020.0,17.0,6.0,34.0
7209290.5,Ohio,OH01,0.0,31.0,Female,0.28993848,Yes,Joe Biden,Strong Democrat,True,3.0,12.0,2020.0,8.0,27.0,0.0
5406392.5,West Virginia,NJ05,0.0,44.0,Female,0.25192624,Yes,I am not sure/don't know,Independent,True,1.0,8.0,2020.0,5.0,59.0,40.0
6303762.0,Georgia,NC12,0.0,52.0,Male,0.08366517,Yes,Donald Trump,Weak Republican,True,10.0,10.0,2020.0,6.0,31.0,28.0
7700875.0,North Carolina,TN09,0.0,26.25974,Female,0.025394525,Yes,Joe Biden,Strong Democrat,True,13.0,1.0,2021.0,18.0,53.0,8.0
6503437.0,Massachusetts,VA04,0.0,33.0,Male,1.2875768,Yes,Not Asked,Independent,True,29.0,9.0,2020.0,0.0,14.0,41.069626
5001764.0,Virginia,MO05,0.0,62.0,Female,0.44703737,Yes,Joe Biden,Weak Democrat,True,6.0,6.0,2020.0,5.0,33.0,27.0
4800501.0,California,FL05,0.0,73.0,Female,0.34552658,Yes,Joe Biden,Strong Democrat,True,11.0,6.0,2020.0,9.0,41.0,12.0
5707095.0,New York,CA48,0.0,34.0,Male,2.5384412,Yes,Donald Trump,Strong Democrat,True,18.0,8.0,2020.0,8.0,8.0,27.0
7000105.5,Ohio,MS04,0.0,61.0,Female,0.12307087,Yes,Donald Trump,Weak Democrat,True,11.0,11.0,2020.0,20.0,20.0,28.0
6101671.0,Illinois,NJ02,0.0,61.00512,Female,0.25181672,Yes,Joe Biden,Strong Democrat,True,24.0,8.0,2020.0,4.0,2.0,46.0
6705460.5,Oregon,FL09,0.0,24.0,Male,0.70195544,Yes,Not Asked,Lean Republican,True,7.0,11.0,2020.0,15.0,47.0,36.0
6000211.5,Georgia,GA10,0.0,64.0,Male,0.07219173,Yes,Joe Biden,Weak Republican,True,17.0,9.0,2020.0,19.0,26.0,6.0
6306144.5,Texas,0,0.0,69.0,Female,0.45370433,Yes,Donald Trump,Weak Democrat,True,1.0,10.0,2020.0,5.0,49.0,19.0
6504393.5,New York,KY04,0.0,73.0,Male,1.1336892,Yes,Donald Trump,Strong Democrat,True,26.532835,10.0,2020.0,7.2430468,33.0,12.0
6406559.0,New York,GA10,0.0,32.0,Female,5.0000024,Yes,Joe Biden,Strong Democrat,True,18.0,10.0,2020.0,17.0,59.0,40.0
5502378.5,Indiana,PA08,0.0,32.0,Female,0.09918263,Yes,Someone else,Strong Democrat,True,15.0,8.0,2020.0,18.0,15.0,41.187595
7209225.5,Georgia,NY04,0.0,40.0,Female,0.79747564,Yes,Donald Trump,Strong Republican,True,4.0,12.0,2020.0,21.0,23.0,0.0
6407830.5,Florida,MN07,0.0,64.0,Female,0.28358367,Yes,I am not sure/don't know,Lean Republican,True,16.0,10.0,2020.0,18.0,9.0,47.0
4601559.0,Louisiana,NY10,0.0,40.0,Female,0.82621455,Yes,0,Lean Democrat,True,31.0,6.0,2020.0,9.0,16.0,59.0
6507210.0,Georgia,WA07,0.0,27.0,Male,2.1568468,Yes,Not Asked,Independent,True,1.0,11.0,2020.0,13.0,59.0,57.0
7008250.0,Ohio,IN01,0.0,60.0,Female,0.1700871,Yes,Joe Biden,Strong Democrat,True,11.0,11.0,2020.0,19.0,57.0,44.76341
7004361.5,Nebraska,SC06,0.0,40.0,Female,1.5680572,Yes,Joe Biden,Strong Republican,True,31.0,10.0,2020.0,9.0,21.0,14.0
6584638.5,New York,SC03,0.0,64.0,Male,0.3383057,Yes,Someone else,Strong Democrat,True,15.0,10.0,2020.0,20.0,15.0,46.0
6601952.0,Pennsylvania,PA09,0.0,78.75608,Male,0.26463202,Yes,Donald Trump,Weak Republican,True,26.0,10.0,2020.0,13.0,59.0,8.0
5307183.0,Illinois,OH08,0.0,65.0,Female,0.35727802,Yes,Donald Trump,Lean Republican,True,13.0,8.0,2020.0,6.0,8.0,2.0
4703229.5,Pennsylvania,NY18,0.0,37.0,Female,0.08266815,Yes,Donald Trump,Strong Republican,True,16.0,6.0,2020.0,16.0,31.0,54.0
6007251.5,California,CA18,0.0,22.0,Female,0.0015209038,Yes,Donald Trump,Strong Republican,True,12.0,9.0,2020.0,23.0,16.0,58.0
5901796.0,Arizona,0,0.0,66.0,Female,0.5537905,Yes,Donald Trump,Weak Democrat,True,1.0,9.0,2020.0,10.0,11.0,44.0
5608020.5,Oregon,MI03,0.0,26.0,Male,0.07109544,Yes,Joe Biden,Lean Democrat,True,4.0,9.0,2020.0,15.0,20.844738,19.0
6803391.5,California,AR02,0.0,33.0,Female,1.7273209,Yes,Joe Biden,Strong Democrat,True,28.0,10.0,2020.0,14.717715,38.0,9.0
6220845.0,New York,FL20,0.0,67.0,Female,0.15191409,Yes,Donald Trump,Lean Republican,True,15.0,10.0,2020.0,15.0,43.0,42.0
4600715.5,California,FL24,0.0,67.0,Male,0.6483139,Yes,0,Lean Democrat,True,31.0,6.0,2020.0,17.0,14.0,27.0
5505340.0,Missouri,NC05,0.0,62.0,Female,0.24213745,Yes,I am not sure/don't know,Independent,True,11.0,8.0,2020.0,9.0,21.0,1.0
4604982.5,Ohio,WI04,0.0,38.0,Female,0.7070808,Yes,Someone else,Weak Republican,True,29.0,6.0,2020.0,14.0,22.0,23.0
6707672.0,Florida,MD01,0.0,30.0,Female,0.041589357,Yes,Not Asked,Independent,True,9.0,11.0,2020.0,15.0,5.0,38.0
5104506.5,North Carolina,0,0.0,33.0,Male,0.21614534,Yes,Joe Biden,Strong Democrat,True,7.0,7.0,2020.0,7.0,29.0,20.0
4707047.5,South Carolina,TX32,0.0,21.0,Female,0.53964967,Yes,I am not sure/don't know,Weak Democrat,True,6.0,6.0,2020.0,12.0,59.0,36.0
5255938.0,Georgia,FL24,0.0,30.0,Female,1.028207,Yes,I am not sure/don't know,Weak Republican,True,19.0,7.0,2020.0,21.0,58.0,41.0
5203407.5,New Jersey,OH14,0.0,56.0,Female,0.1150869,Yes,Joe Biden,Strong Democrat,True,17.0,7.0,2020.0,17.0,29.0,45.0
4703906.5,Florida,NY11,0.0,38.0,Female,0.49469185,No,0,Lean Republican,False,1.0,7.0,2020.0,17.0,2.0,58.0
6204558.0,New York,NV02,48201.0,19.0,Male,3.73141,Yes,Joe Biden,Independent,True,20.0,10.0,2020.0,15.0,44.0,4.0
5005551.5,Washington,OH04,0.0,61.0,Female,0.26953766,Yes,Joe Biden,Lean Republican,True,14.0,7.0,2020.0,14.0,13.0,41.0
4802363.5,Massachusetts,CA17,0.0,23.0,Female,0.057533305,Yes,Someone else,Independent,True,16.0,6.0,2020.0,21.0,18.0,28.0
7405538.0,Minnesota,CO06,0.0,70.0,Female,0.084871836,Yes,Joe Biden,Strong Democrat,True,11.0,12.0,2020.0,19.0,14.0,56.0
6804534.0,Illinois,TN03,0.0,51.0,Male,0.0009840147,Yes,Joe Biden,Strong Democrat,True,19.0,11.0,2020.0,15.0,13.0,39.0
5405782.5,Arkansas,MS01,0.0,18.0,Female,0.09891453,Yes,Donald Trump,Independent,True,18.0,8.0,2020.0,8.0,19.0,29.0
5205227.0,Arkansas,0,0.0,67.0,Male,1.3591672,Yes,I would not vote,Independent,True,22.0,7.0,2020.0,11.0,27.0,55.0
6701934.5,North Carolina,NC08,0.0,19.0,Female,0.7291084,Yes,Donald Trump,Strong Democrat,True,13.0,11.0,2020.0,1.0,27.0,48.0
7407608.5,South Carolina,OK01,0.0,27.0,Female,0.22226577,No,I would not vote,Lean Republican,False,25.0,12.0,2020.0,6.0,59.0,48.0
5203697.0,Georgia,NC08,0.0,50.0,Female,0.02910174,Yes,I am not sure/don't know,Strong Republican,True,3.0,8.0,2020.0,8.0,12.0,35.0
6105675.5,California,TX02,0.0,71.0,Female,5.000006,Yes,Not Asked,Weak Republican,True,20.0,9.0,2020.0,15.0,28.0,47.124393
6100179.0,New York,IL03,0.0,66.0,Female,0.14839976,Yes,Joe Biden,Independent,True,8.0,9.0,2020.0,0.0,14.0,5.0
5801951.5,Arizona,IN03,0.0,55.0,Male,0.01060696,Yes,Joe Biden,Strong Democrat,True,2.0,9.0,2020.0,13.0,58.0,24.0
5000488.5,Missouri,MO05,0.0,50.0,Male,0.06888353,Yes,0,Strong Democrat,True,5.0,7.0,2020.0,15.0,27.0,46.0
6304111.5,Louisiana,CO05,0.0,70.0,Male,3.162431,Yes,Joe Biden,Independent,True,26.0,9.0,2020.0,4.0,15.0,25.0
6807686.5,Idaho,FL14,0.0,48.0,Female,5.000009,Yes,Donald Trump,Strong Republican,True,12.0,11.0,2020.0,20.0,7.0,30.0
7003565.5,Texas,NY20,0.0,29.0,Female,0.0719998,Yes,Not Asked,Weak Democrat,True,2.0,12.0,2020.0,20.0,10.0,3.0
6773899.0,Washington,NC10,0.0,40.0,Female,0.05247154,Yes,Not Asked,Lean Republican,True,20.0,10.0,2020.0,1.0,46.0,14.0
6600687.5,Texas,PA01,0.0,33.0,Female,0.4288009,Yes,Donald Trump,Independent,True,6.0,11.0,2020.0,18.0,32.0,47.0
6604248.5,Texas,WV01,0.0,43.0,Female,0.109143995,Yes,Not Asked,Lean Republican,True,27.05628,10.0,2020.0,0.0,18.0,19.0
5202624.0,Mississippi,NY13,0.0,75.66133,Male,5.000004,Yes,Donald Trump,Strong Republican,True,9.207085,7.0,2020.0,2.0,21.0,50.41284
6306315.5,West Virginia,MI02,0.0,52.0,Female,0.09630411,Yes,Donald Trump,Independent,True,1.0,10.0,2020.0,3.0,27.0,36.0
7601711.0,Maryland,0,0.0,57.0,Female,0.5489459,Yes,Joe Biden,Strong Democrat,True,27.0,12.0,2020.0,0.0,34.0,17.0
5208698.5,South Dakota,TX03,0.0,59.0,Female,0.68074495,Yes,Joe Biden,Strong Democrat,True,15.0,7.0,2020.0,13.0,36.0,50.0
7508506.5,Texas,PA04,0.0,60.0,Male,0.13831872,Yes,Joe Biden,Strong Democrat,True,26.0,12.0,2020.0,0.0,47.0,29.0
4908083.5,North Carolina,NC12,0.0,45.0,Male,0.37460953,Yes,Donald Trump,Lean Republican,True,8.0,7.0,2020.0,13.0,47.0,52.353912
6008335.5,Illinois,IL02,0.0,26.0,Female,0.78017205,Yes,Joe Biden,Strong Democrat,True,1.0,10.0,2020.0,12.0,37.0,0.0
6308370.0,Virginia,NY20,0.0,72.0,Female,0.43737546,Yes,Donald Trump,Independent,True,26.0,9.0,2020.0,2.0,50.0,21.0
6700974.5,Colorado,NY24,0.0,44.0,Female,1.8743253,Yes,Not Asked,Weak Democrat,True,2.0,11.0,2020.0,9.0,2.0,25.0
5803814.5,Ohio,VA02,0.0,21.0,Male,0.33620507,Yes,Donald Trump,Weak Republican,True,11.0,8.0,2020.0,22.0,7.632305,12.0
4703636.5,North Carolina,PA17,0.0,43.0,Male,0.4883445,No,Joe Biden,Strong Republican,False,14.0,6.0,2020.0,16.0,34.0,2.0
5100503.5,Missouri,CA27,0.0,46.0,Female,0.35238937,Yes,Joe Biden,Weak Democrat,True,6.0,7.0,2020.0,10.0,33.0,1.0
6402674.5,Georgia,SC01,0.0,30.0,Female,0.048664227,Yes,Someone else,Independent,True,27.0,9.0,2020.0,12.0,19.0,0.0
6902691.5,California,FL21,0.0,30.0,Female,0.070779696,Yes,Joe Biden,Weak Democrat,True,14.0,11.0,2020.0,21.0,11.0,52.0
6403694.0,Tennessee,WI01,0.0,31.0,Male,0.68553096,0,Not Asked,Lean Democrat,0,23.0,9.0,2020.0,9.0,20.0,44.0
6500301.5,Maryland,IN08,0.0,30.0,Male,1.3267934,Yes,Someone else:,Lean Democrat,True,12.0,10.0,2020.0,12.0,44.0,36.0
5004810.5,Virginia,NY01,0.0,21.0,Female,3.3243195e-09,Yes,Joe Biden,Strong Republican,True,16.0,7.0,2020.0,16.0,26.0,43.0
5706281.5,New Mexico,GA07,0.0,31.0,Male,0.00073253753,No,Joe Biden,Lean Democrat,False,22.0,8.0,2020.0,6.0,14.0,35.0
7206179.5,Mississippi,SC01,0.0,50.0,Female,1.4042085,Yes,Not Asked,Strong Republican,True,5.0,12.0,2020.0,4.0,35.0,35.0
6600556.0,Florida,FL22,0.0,42.0,Female,2.61835,Yes,Not Asked,Lean Republican,True,13.0,11.0,2020.0,7.0,28.0,50.0
4800654.5,Hawaii,WI04,0.0,72.0,Female,0.18662278,Yes,I am not sure/don't know,Strong Democrat,True,26.350021,6.0,2020.0,19.0,16.0,59.0
5104927.5,Arizona,CA27,0.0,32.0,Female,0.6398516,Yes,I am not sure/don't know,Independent,True,24.0,7.0,2020.0,9.0,21.0,0.0
4601535.0,California,NY10,0.0,41.0,Male,0.2723914,Yes,0,Weak Democrat,True,1.0,6.0,2020.0,18.0,11.0,1.0
7209693.0,New York,FL17,0.0,69.0,Female,0.15114234,Yes,Donald Trump,Strong Republican,True,8.0,12.0,2020.0,5.0,42.0,43.24501
5402235.0,Ohio,OH06,0.0,42.0,Male,3.1044633,Yes,I would not vote,Lean Republican,True,3.0,8.0,2020.0,10.0,13.0,59.0
6804123.0,Georgia,NJ05,0.0,36.0,Male,4.8440757,Yes,Donald Trump,Strong Republican,True,5.0,11.0,2020.0,8.0,18.0,41.0
6606570.0,Texas,NJ03,0.0,40.0,Male,4.214301,Yes,Donald Trump,Strong Republican,True,31.0,10.0,2020.0,23.0,38.0,2.0
5604365.0,California,0,0.0,25.0,Male,0.3811411,Yes,Joe Biden,Independent,True,14.0,8.0,2020.0,12.0,38.0,56.0
7206740.5,South Dakota,NY12,0.0,57.0,Male,2.9986446,Yes,Joe Biden,Strong Democrat,True,2.0,12.0,2020.0,17.0,42.902195,0.0
7210006.0,Texas,OR02,0.0,62.086723,Male,5.0000134,Yes,Donald Trump,Strong Republican,True,6.0,12.0,2020.0,17.0,15.0,19.0
5304896.0,Texas,AZ04,0.0,25.0,Female,5.011603,Yes,I am not sure/don't know,Strong Republican,True,19.0,7.0,2020.0,6.0,37.5756,49.0
5007603.0,Oregon,AZ04,0.0,67.0,Female,5.000005,Yes,I am not eligible to vote,Weak Democrat,True,9.0,7.0,2020.0,7.0,35.962654,6.0
6303726.5,California,AZ07,0.0,37.0,Male,0.069301076,Yes,Donald Trump,Independent,True,15.787328,10.0,2020.0,3.0,44.0,33.0
6602324.5,New York,PA05,0.0,67.176476,Female,0.19647732,Yes,Not Asked,Strong Democrat,True,3.0,11.0,2020.0,21.0,48.0,16.0
6408209.0,Oregon,MS04,0.0,24.0,Female,0.89766055,Yes,Not Asked,Strong Democrat,True,13.0,10.0,2020.0,5.0,34.0,44.0
6202411.0,Washington,TX03,48201.0,77.0,Male,4.869441,Yes,Donald Trump,Lean Republican,True,10.0,10.0,2020.0,18.0,19.0,13.0
4604305.5,Illinois,PA04,0.0,74.0,Female,2.0876925,Yes,0,Weak Democrat,True,31.0,6.0,2020.0,9.0,17.0,17.0
6408199.5,Michigan,FL07,0.0,21.0,Female,0.040054224,Yes,Not Asked,Weak Republican,True,21.0,10.0,2020.0,1.0,42.0,2.0
5000597.5,Maryland,MN01,0.0,52.0,Female,1.33395,Yes,Donald Trump,Strong Republican,True,3.0,7.0,2020.0,8.0,9.0,27.0
6602212.0,Colorado,0,0.0,57.0,Female,0.46843863,Yes,Not Asked,Weak Republican,True,12.0,11.0,2020.0,15.0,56.0,27.0
6709326.5,Florida,FL09,0.0,45.0,Female,0.08413566,Yes,Donald Trump,Independent,True,15.0,11.0,2020.0,17.0,28.0,40.0
6406724.5,Texas,TX15,0.0,37.0,Female,1.9003992,Yes,I am not sure/don't know,Weak Democrat,True,28.0,9.0,2020.0,22.0,11.0,53.0
7206218.0,Georgia,TX31,0.0,50.0,Female,0.3620903,Yes,Donald Trump,Lean Republican,True,11.0,12.0,2020.0,11.0,31.0,11.0
6600698.5,California,WV03,0.0,60.0,Female,0.5570637,Yes,I am not sure/don't know,Independent,True,14.0,10.0,2020.0,10.0,6.0,16.0
4702042.5,Ohio,OH10,0.0,57.0,Male,0.3710816,Yes,0,Strong Democrat,True,2.0,6.0,2020.0,20.0,19.0,13.0
6203383.5,California,MI10,0.0,20.0,Female,2.4477608,Yes,Joe Biden,Weak Republican,True,27.0,9.0,2020.0,20.0,43.0,19.0
5703743.5,California,OH11,0.0,28.0,Female,0.04687403,No,Donald Trump,Strong Republican,False,10.0,8.0,2020.0,18.0,0.0,0.0
6107134.0,California,0,0.0,70.0,Female,0.0549097,Yes,Joe Biden,Lean Democrat,True,8.0,9.0,2020.0,11.0,27.0,41.0
5504115.5,California,NY10,0.0,31.791811,Male,0.2717562,No,Donald Trump,Strong Republican,False,3.0,8.0,2020.0,8.0,0.0,43.0
6506456.5,Illinois,MN01,0.0,34.0,Female,0.5787817,No,Donald Trump,Weak Republican,False,11.0,10.0,2020.0,10.0,7.0,17.0
5406902.5,Florida,0,0.0,40.0,Male,0.16862287,No,Joe Biden,Lean Democrat,False,7.0,8.0,2020.0,1.0,18.0,29.0
5306655.0,New Hampshire,KY06,0.0,70.06101,Female,0.5541789,Yes,Joe Biden,Weak Democrat,True,28.0,7.0,2020.0,12.0,44.0,48.0
6401490.0,Oklahoma,NV02,0.0,42.0,Male,0.14045484,Yes,Donald Trump,Strong Democrat,True,23.0,10.0,2020.0,17.0,27.0,57.0
6702448.0,Virginia,SC06,0.0,45.0,Female,0.1397736,Yes,Not Asked,Strong Democrat,True,15.0,10.0,2020.0,16.0,15.0,30.0
5103223.0,Indiana,PA15,0.0,72.0,Male,1.6699907,Yes,Donald Trump,Strong Republican,True,18.0,7.0,2020.0,21.0,30.0,48.0
7400490.5,Ohio,OH15,36103.0,26.0,Female,0.48674336,Yes,Not Asked,Weak Republican,True,11.0,12.0,2020.0,13.0,12.0,41.0
6429208.0,New York,AZ04,0.0,72.0,Female,1.2758368,Yes,Joe Biden,Lean Democrat,True,27.0,9.0,2020.0,15.0,25.0,9.0
7404806.5,Connecticut,NC06,0.0,51.786057,Male,0.57459664,Yes,Donald Trump,Strong Republican,True,12.0,12.0,2020.0,17.0,1.0,34.08923
7405551.0,South Carolina,OH03,0.0,77.0,Male,5.000002,Yes,Donald Trump,Independent,True,19.0,12.0,2020.0,2.0,50.0,6.0
4705552.0,Illinois,CA08,0.0,18.0,Female,0.09208748,Yes,I am not sure/don't know,Lean Republican,True,14.0,6.0,2020.0,5.0,16.0,46.0
5706040.5,Pennsylvania,NY20,0.0,41.0,Female,0.25587744,Yes,Joe Biden,Strong Democrat,True,15.0,8.0,2020.0,6.0,20.0,6.0
7304351.5,Michigan,CO05,0.0,25.0,Female,0.49679378,No,Not Asked,Independent,False,8.0,12.0,2020.0,9.0,18.0,27.0
5905709.0,North Dakota,MI10,0.0,57.0,Male,0.74054384,Yes,Donald Trump,Weak Republican,True,10.0,9.0,2020.0,21.0,22.0,20.0
6200224.5,Oklahoma,IL18,0.0,38.900913,Female,0.120843336,Yes,Joe Biden,Strong Democrat,True,26.0,9.0,2020.0,13.0,25.0,7.0
5607412.0,Ohio,GA05,0.0,61.0,Female,1.7538218,No,Donald Trump,Strong Republican,False,24.0,7.0,2020.0,5.0,25.0,23.0
7204417.0,Minnesota,OH04,36047.0,51.0,Female,0.000616062,Yes,Not Asked,Strong Democrat,True,2.0,12.0,2020.0,4.0,50.0,47.0
5102986.0,Ohio,FL05,0.0,25.0,Male,0.59037375,Yes,I am not sure/don't know,Weak Republican,True,5.0,7.0,2020.0,2.0,28.0,26.0
5405764.5,Arizona,CA01,0.0,28.0,Male,1.15023,Yes,Joe Biden,Independent,True,10.0,7.0,2020.0,19.0,47.0,33.0
6400170.5,Florida,OH02,0.0,39.0,Female,0.07039834,Yes,Joe Biden,Strong Democrat,True,14.0,10.0,2020.0,12.0,19.0,34.0
6307250.0,California,FL11,0.0,43.0,Male,0.46849164,Yes,Not Asked,Lean Democrat,True,25.0,10.0,2020.0,5.0,39.0,0.0
7505080.0,Indiana,KY04,0.0,62.0,Female,0.4327544,Yes,Not Asked,Strong Democrat,True,22.57435,12.0,2020.0,23.0,25.0,34.0
7006326.5,Arizona,OH13,0.0,25.0,Male,1.5025538,Yes,Joe Biden,Independent,True,20.0,11.0,2020.0,0.0,56.0,50.0
6108225.5,South Carolina,NC01,0.0,25.0,Male,4.7200036,Yes,Donald Trump,Weak Republican,True,31.0,9.0,2020.0,9.0,11.0,19.0
6203959.0,Florida,AL02,0.0,25.0,Male,0.02871978,Yes,Joe Biden,Strong Democrat,True,7.0,10.0,2020.0,8.0,58.0,2.0
7004683.5,California,OH01,0.0,54.0,Male,0.4145801,Yes,Donald Trump,Strong Republican,True,28.0,10.0,2020.0,13.0,48.0,15.0
4905300.5,New York,CO07,0.0,70.0,Female,0.75015074,Yes,Donald Trump,Strong Republican,True,7.0,6.0,2020.0,23.0,11.0,57.0
5406313.0,Florida,MT00,0.0,61.0,Male,0.5643546,Yes,Donald Trump,Weak Republican,True,29.0,7.0,2020.0,10.0,24.0,38.0
6403591.5,Pennsylvania,NC13,0.0,62.0,Female,0.6861557,No,Not Asked,Weak Republican,False,5.0,10.0,2020.0,8.0,11.0,22.0
5200958.0,Wisconsin,UT02,0.0,31.0,Male,0.2683777,No,Joe Biden,Independent,False,1.0,7.0,2020.0,7.0,4.0,21.0
6306998.5,Missouri,FL11,0.0,33.469196,Female,0.99785477,Yes,Joe Biden,Strong Democrat,True,18.0,10.0,2020.0,21.0,30.0,49.0
7207941.0,Pennsylvania,PA08,0.0,69.150696,Female,0.8334282,Yes,Joe Biden,Weak Democrat,True,25.0,11.0,2020.0,9.0,2.0,45.1076
5102991.0,Arizona,CO03,0.0,47.0,Female,0.9058697,Yes,Donald Trump,Strong Republican,True,14.0,7.0,2020.0,19.0,20.0,12.0
