city,area,rooms,bathroom,parking_spaces,floor,animal,furniture,hoa,total
Sao Paulo,315.0,3,4,3,15,accept,furnished,1715.0,greater than 6768.0
Rio de Janeiro,65.0,1,1,0,0,accept,not furnished,300.0,between 2061.75 and 3581.5
Sao Paulo,450.0,4,5,2,0,not accept,furnished,0.0,greater than 6768.0
Rio de Janeiro,25.0,1,1,0,2,accept,not furnished,250.0,less than 2061.75
Sao Paulo,138.0,3,3,2,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Campinas,120.0,4,3,8,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,45.0,2,1,0,5,not accept,furnished,400.0,between 2061.75 and 3581.5
Sao Paulo,175.0,4,3,3,3,accept,furnished,1750.0,greater than 6768.0
Sao Paulo,73.0,1,1,0,2,accept,not furnished,0.0,less than 2061.75
Sao Paulo,108.0,3,3,2,2,not accept,not furnished,1265.0,between 3581.5 and 6768.0
Sao Paulo,32.0,1,1,1,3,not accept,furnished,480.0,between 2061.75 and 3581.5
Porto Alegre,360.0,5,3,3,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,80.0,2,1,2,0,accept,not furnished,0.0,less than 2061.75
Sao Paulo,50.0,3,1,1,4,not accept,not furnished,852.0,between 2061.75 and 3581.5
Porto Alegre,68.0,2,2,2,4,accept,not furnished,350.0,between 2061.75 and 3581.5
Rio de Janeiro,75.0,2,1,1,6,not accept,not furnished,379.0,less than 2061.75
Sao Paulo,182.0,3,5,3,10,accept,not furnished,3600.0,greater than 6768.0
Campinas,470.0,3,4,0,0,accept,not furnished,2600.0,greater than 6768.0
Campinas,70.0,3,2,1,3,accept,furnished,650.0,less than 2061.75
Campinas,50.0,1,1,1,1,accept,not furnished,480.0,less than 2061.75
Sao Paulo,72.0,2,2,1,1,accept,furnished,466.0,between 3581.5 and 6768.0
Porto Alegre,55.0,2,1,0,2,accept,not furnished,287.0,less than 2061.75
Sao Paulo,200.0,3,4,3,5,accept,furnished,3249.0,greater than 6768.0
Sao Paulo,480.0,4,7,8,0,accept,not furnished,0.0,greater than 6768.0
Sao Paulo,382.0,4,4,4,5,accept,not furnished,2190.0,between 3581.5 and 6768.0
Sao Paulo,54.0,2,1,0,2,not accept,not furnished,571.0,between 2061.75 and 3581.5
Belo Horizonte,90.0,2,3,2,15,accept,not furnished,1054.0,between 2061.75 and 3581.5
Sao Paulo,150.0,3,2,3,0,not accept,not furnished,0.0,between 2061.75 and 3581.5
Porto Alegre,101.0,3,2,2,8,accept,furnished,541.0,between 3581.5 and 6768.0
Sao Paulo,125.0,3,1,0,4,accept,not furnished,650.0,between 2061.75 and 3581.5
Sao Paulo,70.0,2,2,0,3,not accept,not furnished,260.0,between 2061.75 and 3581.5
Sao Paulo,50.0,1,1,0,4,accept,not furnished,100.0,less than 2061.75
Sao Paulo,26.0,1,1,1,9,accept,furnished,1570.0,between 2061.75 and 3581.5
Porto Alegre,147.0,4,4,2,2,accept,not furnished,1100.0,between 2061.75 and 3581.5
Rio de Janeiro,300.0,4,4,0,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,367.0,3,5,3,10,accept,furnished,3400.0,greater than 6768.0
Belo Horizonte,274.0,4,5,5,10,not accept,not furnished,2450.0,greater than 6768.0
Sao Paulo,80.0,4,4,3,5,accept,not furnished,3450.0,greater than 6768.0
Rio de Janeiro,25.0,1,1,0,3,not accept,not furnished,328.0,between 2061.75 and 3581.5
Sao Paulo,120.0,4,2,3,6,accept,furnished,950.0,between 3581.5 and 6768.0
Belo Horizonte,214.0,4,3,3,1,not accept,not furnished,1760.0,greater than 6768.0
Rio de Janeiro,55.0,1,1,0,7,not accept,not furnished,795.0,between 2061.75 and 3581.5
Sao Paulo,145.0,3,2,2,0,accept,furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,70.0,2,2,2,16,accept,not furnished,1400.0,between 3581.5 and 6768.0
Rio de Janeiro,60.0,2,1,1,2,accept,not furnished,300.0,less than 2061.75
Sao Paulo,85.0,3,2,2,12,accept,not furnished,900.0,between 3581.5 and 6768.0
Campinas,170.0,3,2,2,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Porto Alegre,79.0,2,1,0,0,accept,not furnished,448.0,less than 2061.75
Sao Paulo,80.0,3,2,1,1,not accept,not furnished,402.0,between 2061.75 and 3581.5
Sao Paulo,55.0,1,1,1,9,not accept,furnished,1400.0,between 3581.5 and 6768.0
Sao Paulo,159.0,3,3,2,0,not accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,156.0,3,4,2,7,accept,not furnished,1800.0,between 3581.5 and 6768.0
Sao Paulo,20.0,1,1,0,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,140.0,2,3,4,10,accept,furnished,2300.0,greater than 6768.0
Campinas,280.0,4,3,3,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Belo Horizonte,32.0,1,1,0,9,not accept,not furnished,300.0,less than 2061.75
Sao Paulo,360.0,3,5,3,14,not accept,not furnished,3000.0,greater than 6768.0
Sao Paulo,210.0,3,5,4,6,accept,furnished,3301.0,greater than 6768.0
Rio de Janeiro,70.0,2,2,1,11,not accept,furnished,2800.0,greater than 6768.0
Belo Horizonte,680.0,7,6,8,0,accept,not furnished,0.0,greater than 6768.0
Campinas,110.0,3,3,2,0,accept,not furnished,560.0,between 3581.5 and 6768.0
Belo Horizonte,92.0,3,1,1,2,accept,not furnished,270.0,between 2061.75 and 3581.5
Campinas,93.0,3,2,2,2,accept,not furnished,657.0,between 2061.75 and 3581.5
Sao Paulo,140.0,3,2,2,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,120.0,3,4,1,0,not accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,35.0,1,1,0,7,not accept,not furnished,411.0,less than 2061.75
Belo Horizonte,100.0,3,2,1,2,accept,not furnished,745.0,between 2061.75 and 3581.5
Sao Paulo,35.0,1,1,1,1,not accept,furnished,444.0,between 3581.5 and 6768.0
Sao Paulo,66.0,2,1,0,7,accept,not furnished,356.0,less than 2061.75
Sao Paulo,258.0,4,5,3,4,accept,furnished,3700.0,greater than 6768.0
Porto Alegre,127.0,3,2,2,2,accept,furnished,600.0,between 3581.5 and 6768.0
Rio de Janeiro,44.0,1,1,0,5,accept,not furnished,860.0,less than 2061.75
Belo Horizonte,76.0,1,2,2,6,accept,not furnished,892.0,between 3581.5 and 6768.0
Sao Paulo,113.0,2,1,1,5,accept,not furnished,1000.0,between 3581.5 and 6768.0
Rio de Janeiro,90.0,3,2,0,4,accept,not furnished,921.0,between 3581.5 and 6768.0
Sao Paulo,45.0,1,1,0,11,not accept,not furnished,413.0,between 3581.5 and 6768.0
Sao Paulo,80.0,3,2,2,19,accept,not furnished,490.0,between 2061.75 and 3581.5
Rio de Janeiro,70.0,2,2,0,2,accept,not furnished,950.0,between 2061.75 and 3581.5
Sao Paulo,180.0,3,2,4,0,not accept,furnished,0.0,greater than 6768.0
Rio de Janeiro,79.0,3,2,0,9,not accept,furnished,781.0,between 3581.5 and 6768.0
Belo Horizonte,100.0,3,2,0,0,accept,not furnished,0.0,less than 2061.75
Sao Paulo,252.0,4,5,5,18,accept,furnished,3100.0,greater than 6768.0
Sao Paulo,65.0,2,2,1,9,accept,not furnished,748.0,between 3581.5 and 6768.0
Campinas,65.0,3,2,1,2,not accept,not furnished,620.0,less than 2061.75
Rio de Janeiro,50.0,1,1,1,5,accept,not furnished,90.0,less than 2061.75
Sao Paulo,300.0,4,5,6,0,accept,furnished,0.0,greater than 6768.0
Campinas,51.0,1,1,0,1,not accept,not furnished,368.0,less than 2061.75
Rio de Janeiro,95.0,2,2,0,5,accept,not furnished,900.0,between 2061.75 and 3581.5
Sao Paulo,303.0,3,4,4,1,accept,furnished,4540.0,greater than 6768.0
Porto Alegre,550.0,5,5,3,0,accept,not furnished,0.0,greater than 6768.0
Porto Alegre,70.0,2,1,1,3,accept,furnished,450.0,between 2061.75 and 3581.5
Sao Paulo,114.0,2,3,1,1,accept,furnished,902.0,greater than 6768.0
Sao Paulo,174.0,3,4,3,6,accept,not furnished,2200.0,greater than 6768.0
Sao Paulo,182.0,3,3,5,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Belo Horizonte,181.0,4,2,2,1,accept,furnished,1530.0,between 3581.5 and 6768.0
Belo Horizonte,58.0,2,2,2,7,accept,not furnished,304.0,less than 2061.75
Sao Paulo,44.0,1,1,1,8,accept,not furnished,480.0,between 2061.75 and 3581.5
Sao Paulo,16.0,1,1,0,1,not accept,not furnished,0.0,less than 2061.75
Belo Horizonte,300.0,8,3,1,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Belo Horizonte,190.0,4,3,3,10,accept,furnished,1384.0,between 3581.5 and 6768.0
Sao Paulo,62.0,1,1,0,3,accept,not furnished,550.0,between 2061.75 and 3581.5
Belo Horizonte,47.0,2,1,1,6,accept,not furnished,350.0,less than 2061.75
Sao Paulo,300.0,5,4,5,0,accept,not furnished,0.0,greater than 6768.0
Sao Paulo,54.0,2,1,1,12,not accept,not furnished,720.0,between 2061.75 and 3581.5
Sao Paulo,70.0,2,2,1,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Belo Horizonte,28.0,1,1,1,0,not accept,furnished,550.0,less than 2061.75
Sao Paulo,56.0,2,1,1,7,accept,not furnished,380.0,less than 2061.75
Rio de Janeiro,90.0,3,2,0,1,not accept,not furnished,0.0,less than 2061.75
Sao Paulo,41.0,1,1,1,14,not accept,not furnished,707.0,between 3581.5 and 6768.0
Sao Paulo,54.0,2,1,1,3,accept,not furnished,750.0,less than 2061.75
Sao Paulo,80.0,2,2,2,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Porto Alegre,49.0,2,1,1,0,accept,not furnished,150.0,less than 2061.75
Sao Paulo,70.0,3,2,2,13,not accept,not furnished,700.0,between 3581.5 and 6768.0
Campinas,80.0,2,2,2,11,accept,not furnished,832.0,between 2061.75 and 3581.5
Rio de Janeiro,35.0,1,1,0,3,accept,furnished,450.0,between 2061.75 and 3581.5
Campinas,40.0,2,1,1,3,accept,not furnished,320.0,less than 2061.75
Sao Paulo,210.0,4,4,4,8,not accept,not furnished,3000.0,greater than 6768.0
Porto Alegre,44.0,1,1,1,2,accept,furnished,250.0,less than 2061.75
Belo Horizonte,77.0,3,3,2,2,accept,furnished,1010.0,between 2061.75 and 3581.5
Sao Paulo,48.0,2,1,0,3,accept,not furnished,100.0,less than 2061.75
Sao Paulo,68.0,2,2,1,14,accept,not furnished,600.0,between 3581.5 and 6768.0
Sao Paulo,62.0,2,2,2,6,not accept,not furnished,1000.0,between 3581.5 and 6768.0
Sao Paulo,350.0,3,3,8,0,accept,not furnished,0.0,greater than 6768.0
Campinas,52.0,1,1,1,6,accept,not furnished,360.0,less than 2061.75
Campinas,240.0,3,4,4,1,accept,not furnished,2800.0,greater than 6768.0
Campinas,56.0,1,1,0,3,not accept,not furnished,428.0,less than 2061.75
Sao Paulo,41.0,2,1,0,16,accept,not furnished,270.0,less than 2061.75
Rio de Janeiro,60.0,2,1,0,1,not accept,not furnished,500.0,between 2061.75 and 3581.5
Rio de Janeiro,120.0,3,3,2,6,accept,not furnished,1316.0,between 3581.5 and 6768.0
Belo Horizonte,540.0,5,4,8,0,accept,not furnished,0.0,greater than 6768.0
Campinas,70.0,1,1,1,2,accept,furnished,460.0,between 2061.75 and 3581.5
Sao Paulo,180.0,3,4,3,15,accept,not furnished,2200.0,greater than 6768.0
Sao Paulo,356.0,3,4,4,0,not accept,not furnished,1900.0,greater than 6768.0
Campinas,58.0,1,2,2,2,accept,not furnished,630.0,less than 2061.75
Rio de Janeiro,95.0,2,3,2,6,accept,not furnished,1300.0,between 2061.75 and 3581.5
Rio de Janeiro,15.0,1,1,0,0,accept,not furnished,50.0,less than 2061.75
Rio de Janeiro,68.0,3,2,1,14,accept,not furnished,830.0,less than 2061.75
Sao Paulo,450.0,4,5,7,0,accept,furnished,0.0,greater than 6768.0
Belo Horizonte,40.0,1,1,2,11,not accept,furnished,1000.0,between 3581.5 and 6768.0
Rio de Janeiro,70.0,2,1,1,3,accept,not furnished,800.0,between 2061.75 and 3581.5
Sao Paulo,67.0,1,2,1,12,accept,furnished,815.0,between 2061.75 and 3581.5
Porto Alegre,52.0,2,1,1,5,accept,not furnished,400.0,less than 2061.75
Sao Paulo,54.0,2,1,1,1,accept,not furnished,280.0,between 2061.75 and 3581.5
Sao Paulo,75.0,1,1,1,0,not accept,not furnished,0.0,less than 2061.75
Belo Horizonte,260.0,4,4,3,8,not accept,not furnished,1665.0,greater than 6768.0
Sao Paulo,195.0,2,3,3,15,accept,furnished,2600.0,greater than 6768.0
Sao Paulo,193.0,4,3,3,10,accept,furnished,3000.0,greater than 6768.0
Rio de Janeiro,120.0,3,2,1,8,accept,furnished,1300.0,between 3581.5 and 6768.0
Belo Horizonte,120.0,4,3,2,4,accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,48.0,2,1,1,7,accept,not furnished,438.0,between 2061.75 and 3581.5
Belo Horizonte,54.0,2,1,1,4,accept,not furnished,197.0,less than 2061.75
Sao Paulo,120.0,3,2,2,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Porto Alegre,275.0,5,2,4,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Rio de Janeiro,90.0,2,2,1,8,accept,not furnished,800.0,between 2061.75 and 3581.5
Sao Paulo,49.0,1,1,1,18,not accept,furnished,600.0,between 3581.5 and 6768.0
Sao Paulo,385.0,4,5,6,3,accept,not furnished,4200.0,greater than 6768.0
Belo Horizonte,553.0,4,6,3,3,not accept,not furnished,2800.0,greater than 6768.0
Sao Paulo,450.0,5,4,3,0,accept,not furnished,0.0,greater than 6768.0
Rio de Janeiro,95.0,2,2,2,11,accept,not furnished,1450.0,greater than 6768.0
Porto Alegre,72.0,2,1,0,23,accept,not furnished,600.0,less than 2061.75
Rio de Janeiro,30.0,1,1,0,8,not accept,not furnished,550.0,less than 2061.75
Sao Paulo,50.0,1,1,1,17,accept,furnished,776.0,between 3581.5 and 6768.0
Sao Paulo,211.0,4,5,4,2,accept,not furnished,1543.0,between 3581.5 and 6768.0
Rio de Janeiro,40.0,1,1,0,2,accept,not furnished,350.0,less than 2061.75
Sao Paulo,50.0,2,1,0,3,accept,furnished,372.0,less than 2061.75
Sao Paulo,54.0,2,2,1,6,not accept,not furnished,500.0,between 2061.75 and 3581.5
Belo Horizonte,311.0,3,4,3,20,not accept,not furnished,3075.0,greater than 6768.0
Belo Horizonte,200.0,3,1,1,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,220.0,3,4,3,16,accept,furnished,1500.0,greater than 6768.0
Sao Paulo,240.0,3,3,5,1,accept,not furnished,3000.0,between 3581.5 and 6768.0
Porto Alegre,68.0,2,2,2,9,accept,not furnished,400.0,between 2061.75 and 3581.5
Sao Paulo,230.0,3,3,4,12,accept,furnished,2300.0,between 3581.5 and 6768.0
Campinas,55.0,1,1,0,7,accept,not furnished,480.0,less than 2061.75
Rio de Janeiro,100.0,3,2,0,7,accept,not furnished,900.0,between 3581.5 and 6768.0
Porto Alegre,60.0,2,1,0,1,accept,not furnished,222.0,less than 2061.75
Porto Alegre,35.0,1,1,0,1,accept,not furnished,120.0,less than 2061.75
Sao Paulo,58.0,2,1,1,1,accept,furnished,500.0,between 2061.75 and 3581.5
Sao Paulo,120.0,3,3,1,5,accept,not furnished,1656.0,between 3581.5 and 6768.0
Rio de Janeiro,110.0,3,1,0,7,accept,furnished,950.0,between 3581.5 and 6768.0
Sao Paulo,103.0,3,2,2,4,accept,furnished,1100.0,greater than 6768.0
Sao Paulo,40.0,1,1,0,0,not accept,not furnished,0.0,less than 2061.75
Sao Paulo,108.0,2,4,2,7,accept,not furnished,1289.0,between 3581.5 and 6768.0
Sao Paulo,135.0,2,2,1,12,accept,not furnished,1313.0,greater than 6768.0
Belo Horizonte,100.0,2,1,0,13,accept,not furnished,750.0,between 3581.5 and 6768.0
Belo Horizonte,120.0,3,3,2,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,400.0,4,3,4,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Campinas,290.0,4,3,1,5,accept,not furnished,1350.0,between 3581.5 and 6768.0
Belo Horizonte,441.0,5,5,8,0,accept,not furnished,0.0,greater than 6768.0
Sao Paulo,150.0,4,2,2,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Belo Horizonte,58.0,2,1,1,1,accept,not furnished,500.0,less than 2061.75
Sao Paulo,129.0,3,2,2,9,accept,not furnished,880.0,between 2061.75 and 3581.5
Sao Paulo,98.0,2,2,2,24,accept,furnished,1650.0,greater than 6768.0
Belo Horizonte,75.0,3,2,1,3,accept,not furnished,500.0,between 2061.75 and 3581.5
Sao Paulo,62.0,2,2,0,0,accept,furnished,0.0,less than 2061.75
Campinas,44.0,1,1,1,2,accept,not furnished,390.0,less than 2061.75
Sao Paulo,70.0,2,2,4,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,380.0,4,5,5,3,accept,not furnished,4200.0,greater than 6768.0
Rio de Janeiro,60.0,2,1,0,3,accept,furnished,700.0,between 2061.75 and 3581.5
Sao Paulo,174.0,3,5,3,24,accept,not furnished,1350.0,greater than 6768.0
Porto Alegre,65.0,3,2,1,11,accept,not furnished,380.0,between 2061.75 and 3581.5
Sao Paulo,340.0,4,6,6,0,accept,furnished,0.0,greater than 6768.0
Rio de Janeiro,37.0,1,1,0,8,not accept,furnished,700.0,between 2061.75 and 3581.5
Sao Paulo,50.0,1,1,0,11,accept,furnished,370.0,between 3581.5 and 6768.0
Rio de Janeiro,43.0,1,1,0,7,accept,not furnished,1.0,less than 2061.75
Sao Paulo,70.0,2,1,0,2,accept,not furnished,1100.0,between 2061.75 and 3581.5
Sao Paulo,350.0,4,4,0,0,accept,not furnished,0.0,greater than 6768.0
Rio de Janeiro,45.0,1,1,0,0,accept,furnished,250.0,between 2061.75 and 3581.5
Sao Paulo,144.0,4,2,2,6,accept,not furnished,1820.0,greater than 6768.0
Sao Paulo,63.0,2,2,1,16,accept,not furnished,690.0,between 2061.75 and 3581.5
Sao Paulo,122.0,3,2,1,9,accept,not furnished,1766.0,greater than 6768.0
Rio de Janeiro,60.0,2,1,0,6,accept,not furnished,650.0,less than 2061.75
Sao Paulo,100.0,2,3,2,20,not accept,furnished,1080.0,greater than 6768.0
Sao Paulo,80.0,2,1,0,0,not accept,not furnished,0.0,less than 2061.75
Sao Paulo,420.0,4,6,4,10,accept,not furnished,5700.0,greater than 6768.0
Campinas,205.0,3,2,1,2,accept,not furnished,950.0,between 2061.75 and 3581.5
Belo Horizonte,200.0,4,4,3,4,accept,not furnished,1200.0,between 3581.5 and 6768.0
Sao Paulo,197.0,3,4,1,10,accept,not furnished,2665.0,greater than 6768.0
Sao Paulo,25.0,1,1,1,4,not accept,furnished,1449.0,between 3581.5 and 6768.0
Sao Paulo,79.0,2,2,1,2,accept,furnished,678.0,between 2061.75 and 3581.5
Sao Paulo,90.0,3,1,0,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,98.0,3,2,0,0,accept,not furnished,580.0,between 2061.75 and 3581.5
Sao Paulo,178.0,3,4,4,6,accept,furnished,2700.0,greater than 6768.0
Sao Paulo,65.0,1,1,0,3,not accept,not furnished,185.0,less than 2061.75
Porto Alegre,109.0,3,1,1,5,accept,not furnished,500.0,less than 2061.75
Sao Paulo,60.0,2,1,0,2,accept,not furnished,200.0,less than 2061.75
Sao Paulo,50.0,2,1,1,5,accept,not furnished,420.0,less than 2061.75
Rio de Janeiro,50.0,1,1,0,1,accept,not furnished,640.0,between 2061.75 and 3581.5
Sao Paulo,156.0,3,4,3,7,not accept,not furnished,1417.0,greater than 6768.0
Sao Paulo,48.0,2,1,0,2,accept,not furnished,0.0,less than 2061.75
Belo Horizonte,100.0,3,3,1,1,accept,not furnished,350.0,between 2061.75 and 3581.5
Campinas,43.0,2,1,1,0,accept,not furnished,274.0,less than 2061.75
Rio de Janeiro,30.0,1,1,1,3,accept,not furnished,0.0,less than 2061.75
Sao Paulo,107.0,2,4,2,2,not accept,not furnished,1800.0,greater than 6768.0
Rio de Janeiro,130.0,3,2,1,9,accept,not furnished,1350.0,between 3581.5 and 6768.0
Sao Paulo,41.0,1,1,0,0,accept,not furnished,250.0,less than 2061.75
Campinas,70.0,1,1,1,11,not accept,not furnished,365.0,less than 2061.75
Porto Alegre,64.0,1,1,1,6,accept,not furnished,400.0,between 2061.75 and 3581.5
Sao Paulo,70.0,2,2,0,6,accept,not furnished,570.0,between 2061.75 and 3581.5
Rio de Janeiro,500.0,5,5,1,0,accept,not furnished,0.0,greater than 6768.0
Rio de Janeiro,47.0,1,1,1,5,accept,not furnished,390.0,less than 2061.75
Rio de Janeiro,170.0,2,2,1,7,accept,not furnished,1300.0,between 3581.5 and 6768.0
Rio de Janeiro,85.0,2,1,0,8,accept,not furnished,800.0,between 3581.5 and 6768.0
Sao Paulo,130.0,3,3,2,3,accept,not furnished,1140.0,between 3581.5 and 6768.0
Belo Horizonte,80.0,3,1,1,12,accept,not furnished,554.0,less than 2061.75
Sao Paulo,55.0,2,1,0,0,accept,not furnished,380.0,less than 2061.75
Belo Horizonte,420.0,4,4,2,0,not accept,not furnished,0.0,greater than 6768.0
Rio de Janeiro,120.0,3,3,2,5,accept,furnished,1100.0,between 3581.5 and 6768.0
Sao Paulo,22.0,1,1,0,5,accept,not furnished,423.0,less than 2061.75
Porto Alegre,84.0,2,1,0,3,accept,not furnished,500.0,less than 2061.75
Sao Paulo,200.0,3,1,2,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Belo Horizonte,144.0,4,3,3,14,not accept,furnished,1050.0,between 3581.5 and 6768.0
Sao Paulo,90.0,2,2,2,8,accept,not furnished,965.0,between 3581.5 and 6768.0
Belo Horizonte,45.0,1,1,1,5,accept,not furnished,500.0,between 2061.75 and 3581.5
Porto Alegre,60.0,3,1,0,3,accept,not furnished,265.0,less than 2061.75
Sao Paulo,73.0,2,2,1,13,accept,not furnished,700.0,between 2061.75 and 3581.5
Belo Horizonte,800.0,8,7,4,0,accept,not furnished,0.0,greater than 6768.0
Porto Alegre,71.0,3,2,1,4,accept,not furnished,530.0,less than 2061.75
Sao Paulo,84.0,2,2,1,16,not accept,furnished,768.0,between 3581.5 and 6768.0
Sao Paulo,102.0,3,1,1,0,accept,not furnished,0.0,less than 2061.75
Sao Paulo,170.0,3,3,1,6,accept,not furnished,1300.0,between 3581.5 and 6768.0
Sao Paulo,37.0,1,1,0,10,accept,not furnished,370.0,less than 2061.75
Rio de Janeiro,40.0,1,1,0,7,not accept,furnished,735.0,between 3581.5 and 6768.0
Sao Paulo,395.0,4,4,3,16,accept,furnished,2137.0,greater than 6768.0
Campinas,82.0,1,1,1,0,accept,not furnished,290.0,less than 2061.75
Belo Horizonte,373.0,4,5,7,0,accept,not furnished,0.0,greater than 6768.0
Sao Paulo,27.0,1,1,0,5,not accept,not furnished,1404.0,between 3581.5 and 6768.0
Sao Paulo,37.0,1,1,1,9,accept,furnished,658.0,between 2061.75 and 3581.5
Belo Horizonte,200.0,5,3,2,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Sao Paulo,380.0,4,6,6,11,accept,furnished,4500.0,greater than 6768.0
Rio de Janeiro,25.0,1,1,0,0,accept,not furnished,50.0,less than 2061.75
Sao Paulo,225.0,4,5,4,10,accept,furnished,1600.0,greater than 6768.0
Belo Horizonte,100.0,3,3,2,2,accept,not furnished,1200.0,between 3581.5 and 6768.0
Campinas,113.0,3,2,2,11,accept,not furnished,700.0,between 2061.75 and 3581.5
Sao Paulo,113.0,2,1,1,5,accept,not furnished,1000.0,between 3581.5 and 6768.0
Belo Horizonte,350.0,5,5,3,3,not accept,not furnished,500.0,between 2061.75 and 3581.5
Campinas,68.0,2,1,2,1,accept,not furnished,520.0,less than 2061.75
Belo Horizonte,70.0,2,1,1,6,accept,not furnished,370.0,less than 2061.75
Porto Alegre,50.0,2,1,1,2,accept,not furnished,100.0,less than 2061.75
Belo Horizonte,61.0,3,1,1,2,accept,not furnished,300.0,less than 2061.75
Porto Alegre,30.0,1,1,0,0,not accept,not furnished,0.0,less than 2061.75
Sao Paulo,208.0,4,2,4,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,163.0,2,3,2,18,accept,furnished,1464.0,greater than 6768.0
Sao Paulo,650.0,3,7,2,0,accept,not furnished,0.0,greater than 6768.0
Rio de Janeiro,70.0,1,1,1,3,accept,furnished,750.0,between 2061.75 and 3581.5
Campinas,45.0,1,1,0,3,accept,not furnished,412.0,less than 2061.75
Porto Alegre,104.0,3,2,1,2,accept,not furnished,1080.0,between 3581.5 and 6768.0
Sao Paulo,60.0,2,2,1,7,accept,not furnished,600.0,between 2061.75 and 3581.5
Porto Alegre,80.0,1,1,1,6,accept,not furnished,1000.0,between 3581.5 and 6768.0
Porto Alegre,70.0,2,1,1,2,accept,not furnished,390.0,less than 2061.75
Sao Paulo,48.0,2,1,0,2,accept,not furnished,100.0,less than 2061.75
Sao Paulo,320.0,4,4,2,7,accept,not furnished,4110.0,greater than 6768.0
Sao Paulo,250.0,3,4,2,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Rio de Janeiro,130.0,3,2,2,5,accept,not furnished,2250.0,greater than 6768.0
Sao Paulo,32.0,1,1,0,1,accept,not furnished,400.0,between 2061.75 and 3581.5
Sao Paulo,25.0,1,1,0,5,accept,not furnished,340.0,between 2061.75 and 3581.5
Sao Paulo,250.0,7,5,2,0,accept,furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,200.0,4,3,3,14,not accept,not furnished,2400.0,greater than 6768.0
Sao Paulo,116.0,2,2,2,8,not accept,furnished,1215.0,greater than 6768.0
Sao Paulo,241.0,4,4,3,3,accept,not furnished,2851.0,greater than 6768.0
Sao Paulo,93.0,3,3,2,5,accept,furnished,1203.0,between 3581.5 and 6768.0
Sao Paulo,300.0,3,5,2,12,not accept,furnished,2100.0,greater than 6768.0
Sao Paulo,136.0,3,3,2,8,not accept,furnished,1535.0,greater than 6768.0
Campinas,57.0,2,1,0,2,accept,not furnished,378.0,less than 2061.75
Sao Paulo,210.0,3,2,3,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,48.0,2,1,0,2,accept,not furnished,90.0,less than 2061.75
Porto Alegre,40.0,1,1,0,2,not accept,not furnished,210.0,less than 2061.75
Sao Paulo,48.0,2,1,1,12,not accept,not furnished,405.0,between 2061.75 and 3581.5
Belo Horizonte,260.0,4,2,2,0,accept,not furnished,0.0,between 2061.75 and 3581.5
Porto Alegre,55.0,2,1,1,2,accept,not furnished,300.0,less than 2061.75
Campinas,67.0,2,1,1,2,accept,not furnished,500.0,less than 2061.75
Porto Alegre,250.0,5,4,5,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Campinas,220.0,3,1,4,0,not accept,not furnished,0.0,between 2061.75 and 3581.5
Rio de Janeiro,40.0,1,1,0,1,accept,not furnished,295.0,less than 2061.75
Sao Paulo,280.0,5,2,1,0,accept,not furnished,0.0,greater than 6768.0
Rio de Janeiro,300.0,3,3,2,5,accept,furnished,5000.0,greater than 6768.0
Rio de Janeiro,28.0,1,1,0,6,accept,furnished,580.0,between 2061.75 and 3581.5
Porto Alegre,450.0,5,4,4,0,accept,furnished,0.0,greater than 6768.0
Sao Paulo,250.0,4,3,2,0,accept,not furnished,0.0,between 3581.5 and 6768.0
Sao Paulo,130.0,3,2,1,0,not accept,not furnished,0.0,between 2061.75 and 3581.5
Porto Alegre,50.0,1,2,0,0,accept,not furnished,250.0,less than 2061.75
